DEBUT_RANK,SPOTIFY_POPULARITY,HAS_PLAYLIST,GENRE_Hip-Hop/Rap,GENRE_Country,LOUDNESS,DURATION,HIT
85,42,0,False,False,-8.21,215093.0,0
90,52,0,False,False,-7.414,222533.0,0
70,34,0,False,False,-9.55,262333.0,1
81,42,0,False,False,-8.21,215093.0,0
95,65,0,False,False,-5.326,170493.0,0
34,42,0,False,False,-8.21,215093.0,0
83,17,0,False,False,-10.333,334340.125,0
98,47,1,False,False,-10.799,334340.125,1
99,68,0,False,True,-3.458,220880.0,0
73,41,0,False,True,-4.238,239813.0,0
79,42,0,False,False,-8.21,215093.0,0
83,52,0,True,False,-6.596,145851.0,0
81,57,0,False,False,-6.912,279066.0,0
99,1,0,False,False,-9.536,150093.0,0
80,33,0,False,False,-10.961,334340.125,0
87,42,0,False,False,-8.21,215093.0,0
89,10,0,False,True,-8.796,172333.0,0
96,44,0,False,False,-11.282,235333.0,0
89,42,0,False,False,-8.21,215093.0,0
93,4,0,False,False,-14.316,144146.0,0
94,13,0,False,True,-7.283,181306.0,0
89,11,0,False,False,-6.859,157800.0,0
96,42,0,False,False,-8.21,215093.0,0
96,31,0,False,False,-8.69,204666.0,0
99,58,0,False,False,-11.072,127800.0,0
85,42,0,False,False,-8.21,215093.0,0
100,48,1,True,False,-3.126,252093.0,0
87,3,0,False,False,-3.257,148026.0,0
93,11,0,False,False,-10.171,124533.0,0
85,7,0,False,False,-7.602,155240.0,0
96,74,0,False,False,-3.681,296520.0,1
71,42,0,False,False,-8.21,215093.0,0
74,58,0,False,False,-2.686,229800.0,1
86,16,0,False,False,-16.501875,166493.0,0
85,42,0,False,False,-8.21,215093.0,0
96,43,0,False,False,-5.899,200613.0,0
73,28,0,False,False,-9.663,279706.0,0
85,69,1,False,False,-4.825,224031.0,0
70,42,0,False,False,-8.21,215093.0,0
100,58,1,False,False,-16.501875,233560.0,0
46,61,0,False,False,-5.076,215200.0,1
79,81,0,False,False,-10.87,151666.0,0
76,42,0,True,False,-8.21,215093.0,0
19,62,0,False,False,-4.722,228906.0,1
73,23,0,False,False,-6.514,302360.0,0
92,75,0,False,False,-7.075,175493.0,0
80,57,0,False,False,-7.7,220866.0,0
88,54,0,False,True,-5.725,182720.0,0
88,76,1,False,False,-11.451,125093.0,1
37,42,0,False,False,-8.21,215093.0,0
93,2,0,False,False,-8.312,148160.0,0
78,50,0,False,False,-9.477,254399.0,0
86,30,0,False,False,-14.069,208760.0,1
87,49,0,False,False,-9.694,187773.0,1
91,71,0,False,False,-7.109,280853.0,0
96,29,0,False,False,-5.351,321906.0,0
98,42,0,True,False,-8.21,215093.0,0
87,44,0,False,False,-8.7,299533.0,0
93,8,0,False,False,-7.168,146826.0,0
71,42,0,False,False,-8.21,215093.0,0
97,30,0,False,False,-10.038,295373.0,0
97,42,0,False,False,-8.21,215093.0,0
91,33,0,False,False,-9.562,214266.0,0
77,58,0,False,True,-6.239,241093.0,0
91,42,0,False,False,-8.21,215093.0,0
89,21,0,False,False,-9.285,229960.0,0
71,14,0,False,False,-4.964,142240.0,0
75,53,0,False,False,-11.312,138533.0,1
88,42,0,False,False,-8.21,215093.0,0
89,23,0,False,False,-9.733,148400.0,0
54,42,0,False,False,-8.21,215093.0,0
91,31,0,False,False,-8.793,211573.0,0
90,45,0,False,False,-5.679,133346.0,0
93,25,0,False,False,-14.298,290493.0,0
78,23,0,False,False,-15.299,213440.0,0
82,37,0,False,False,-8.497,309266.0,0
86,28,0,False,False,-5.647,156546.0,0
92,24,0,False,False,-4.814,334340.125,0
83,7,0,False,False,-8.782,162533.0,0
95,14,0,False,False,-5.37,145226.0,0
91,42,0,False,False,-7.722,215600.0,0
93,1,0,False,False,-8.506,146666.0,0
86,42,0,False,False,-8.21,215093.0,0
100,11,0,False,False,-16.016,261880.0,0
95,19,0,False,False,-7.316,250973.0,0
76,27,0,False,False,-10.087,143013.0,0
86,42,0,False,False,-8.21,215093.0,0
87,32,0,False,False,-11.897,245800.0,0
71,47,0,False,False,-9.346,179693.0,1
93,30,0,False,False,-12.358,258133.0,0
64,38,0,False,False,-4.578,210560.0,0
67,67,0,False,False,-6.86,156173.0,0
97,38,0,False,False,-10.558,260333.0,0
80,57,0,False,False,-13.4,221890.0,0
97,48,0,True,False,-2.237,212426.0,0
99,61,0,False,True,-3.91,191906.0,0
92,71,1,False,False,-5.529,218235.0,0
96,40,0,False,False,-10.511,218866.0,0
69,61,1,True,False,-10.211,304000.0,1
99,42,0,False,False,-8.21,215093.0,0
87,42,0,False,False,-8.21,215093.0,0
12,75,1,False,False,-4.285,180480.0,1
90,42,0,False,False,-8.21,215093.0,0
99,5,0,False,False,-16.501875,239893.0,0
90,8,0,False,False,-13.202,174826.0,0
90,28,0,False,False,-8.146,199773.0,0
100,36,0,False,False,-12.301,197137.0,1
81,42,0,False,False,-8.21,215093.0,0
98,27,0,False,True,-11.572,139906.0,0
89,42,0,False,False,-8.21,215093.0,0
86,47,0,False,False,-10.025,216569.0,0
89,24,0,False,False,-7.195,161986.0,0
93,11,0,False,False,-6.486,129800.0,0
85,42,0,False,False,-8.21,215093.0,0
87,65,0,True,False,-7.046,138872.0,0
89,53,0,False,True,-5.888,290933.0,0
72,8,1,False,False,-6.612,274213.0,1
62,36,0,False,False,-14.566,171426.0,0
98,36,0,False,False,-10.658,159760.0,0
95,34,0,False,False,-9.849,165306.0,0
85,42,0,False,False,-8.21,215093.0,0
83,28,0,False,False,-13.006,242706.0,0
84,53,0,False,True,-14.391,182960.0,0
71,55,0,False,False,-4.403,300986.0,0
84,66,0,False,False,-4.287,177600.0,0
85,22,0,False,False,-6.569,151333.0,0
88,16,0,False,False,-6.438,171240.0,0
98,42,0,False,False,-8.21,215093.0,0
88,35,0,False,False,-9.874,294400.0,0
100,42,0,False,False,-8.21,215093.0,0
63,78,0,False,False,-7.179,285373.0,0
99,55,1,False,False,-2.909,288880.0,0
76,64,0,False,False,-3.985,205026.0,0
56,66,0,False,False,-4.217,263520.0,0
63,20,0,False,False,-7.612,247960.0,0
52,65,0,False,False,-4.26,289453.0,1
100,23,0,False,False,-13.633,258399.0,0
37,51,1,False,False,-8.29,211493.0,1
100,47,0,False,False,-5.343,205733.0,0
81,20,0,False,False,-13.875,236133.0,0
67,47,0,False,False,-5.965,334340.125,0
84,70,1,False,False,-3.726,187920.0,1
98,47,0,False,True,-3.413,205613.0,0
97,42,0,False,False,-8.21,215093.0,0
50,49,0,False,False,-8.458,166573.0,1
88,42,0,False,False,-8.21,215093.0,0
83,17,0,False,False,-9.619,234706.0,0
66,2,0,False,False,-14.527,284146.0,0
84,42,0,False,True,-8.21,215093.0,0
89,44,0,False,False,-7.037,283826.0,0
93,62,0,False,False,-4.893,198506.0,0
100,65,0,False,False,-7.564,136906.0,0
22,64,0,False,False,-3.951,244546.0,0
78,50,0,False,False,-10.557,268293.0,1
54,42,0,False,False,-8.21,215093.0,0
50,50,0,False,False,-8.198,182746.0,0
91,41,0,False,False,-6.383,212013.0,0
7,67,0,False,False,-10.005,312306.0,1
85,64,0,False,False,-9.184,334340.125,1
87,39,0,False,False,-7.465,247306.0,0
40,42,0,False,False,-8.918,275773.0,1
91,42,0,False,False,-8.21,215093.0,0
75,9,0,False,False,-7.123,181866.0,0
90,39,0,False,False,-9.959,284973.0,1
77,57,0,True,False,-6.862,204960.0,0
99,42,0,False,False,-8.21,215093.0,0
70,42,0,False,False,-8.21,215093.0,0
15,63,0,True,False,-4.968,310906.0,0
69,69,1,False,False,-7.839,141507.0,1
94,67,0,True,False,-3.527,208238.0,0
81,43,0,False,False,-11.814,243866.0,0
81,71,0,True,False,-5.288,223973.0,0
100,57,1,True,False,-6.679,215297.0,0
70,36,0,False,False,-4.429,238773.0,0
83,26,0,False,False,-9.781,212306.0,0
75,73,0,True,False,-4.832,223506.0,1
75,50,0,False,False,-9.601,272200.0,0
51,42,0,False,False,-8.21,215093.0,1
92,54,0,False,False,-3.207,253786.0,0
14,57,0,False,False,-4.681,272386.0,1
26,63,1,False,False,-6.378,218707.0,0
92,86,1,False,False,-7.226,165820.0,0
95,42,0,False,False,-8.21,215093.0,0
96,58,0,True,False,-8.864,187906.0,0
96,42,0,True,False,-8.21,215093.0,0
99,46,0,False,False,-7.7,311093.0,0
98,18,0,False,False,-7.906,172093.0,0
95,42,0,False,False,-8.21,215093.0,0
77,71,0,False,False,-5.473,271800.0,0
99,27,0,False,True,-6.493,237213.0,0
80,52,0,False,False,-9.815,175626.0,0
56,20,0,False,False,-5.824,304360.0,0
67,55,1,False,False,-8.71,229053.0,0
64,70,0,False,False,-3.535,227293.0,0
89,40,0,False,False,-14.025,155293.0,1
95,33,0,False,True,-4.659,207333.0,0
99,37,0,False,False,-3.633,238190.0,0
71,64,0,True,False,-9.611,193454.0,0
25,56,1,False,False,-5.305,254467.0,1
84,18,0,False,False,-11.628,231133.0,0
81,42,0,False,False,-8.21,215093.0,0
95,27,0,False,False,-12.244,151933.0,0
89,11,0,False,False,-16.501875,151733.0,0
49,66,0,False,False,-8.172,143333.0,0
57,51,0,False,False,-7.114,276573.0,1
99,36,0,False,False,-11.759,180933.0,0
79,42,0,False,False,-13.194,230786.0,1
46,67,0,False,False,-10.614,321026.0,0
93,7,0,False,False,-5.715,281400.0,0
74,79,0,False,False,-5.749,277413.0,0
99,33,0,True,False,-2.743,278626.0,0
88,41,0,False,False,-12.023,209493.0,1
81,27,0,False,False,-12.076,190040.0,1
74,48,0,False,False,-13.083,252426.0,1
94,5,0,False,False,-14.611,269426.0,0
97,42,0,False,False,-8.21,215093.0,0
88,9,0,False,False,-15.23,248986.0,0
86,39,0,False,False,-11.805,179213.0,0
83,36,0,False,False,-7.936,123760.0,0
77,14,0,False,False,-8.859,264733.0,0
81,8,0,False,False,-8.889,204053.0,0
92,20,0,False,False,-11.813,212120.0,0
84,65,1,False,False,-11.263,272107.0,1
57,66,0,False,False,-8.832,310893.0,1
51,42,0,False,False,-8.21,215093.0,0
90,18,0,False,False,-7.982,275733.0,0
90,83,1,False,False,-6.585,177323.0,0
95,9,0,False,False,-5.792,198373.0,0
82,58,0,False,False,-7.693,196333.0,0
86,76,0,False,False,-5.318,240333.0,0
83,90,1,False,False,-7.462,241107.0,1
99,79,0,False,False,-8.077,171826.0,0
85,27,0,False,False,-14.922,237693.0,0
91,62,1,False,False,-5.696,295920.0,0
93,63,0,False,False,-11.494,334340.125,0
91,55,0,False,True,-4.894,213360.0,0
81,24,0,False,False,-14.219,201133.0,0
72,12,0,False,False,-9.132,259733.0,0
45,62,0,True,False,-6.442,156032.0,0
90,66,0,True,False,-6.133,156662.0,0
81,26,0,False,False,-12.228,229506.0,0
78,66,1,False,False,-5.194,210573.0,0
92,30,0,False,False,-8.718,154386.0,0
97,45,0,False,True,-3.702,212520.0,0
97,45,0,False,True,-4.01,266946.0,0
92,28,0,False,False,-9.808,264826.0,0
20,68,0,True,False,-6.977,270866.0,0
11,74,0,True,False,-6.531,145506.0,0
67,72,1,True,False,-4.513,211785.0,0
90,59,0,False,True,-4.422,242800.0,0
95,4,0,False,False,-9.788,168506.0,0
71,73,0,False,False,-5.703,263440.0,0
15,70,1,False,False,-8.834,331240.0,1
76,27,0,False,False,-12.391,233773.0,0
47,49,0,False,False,-8.753,210960.0,0
80,15,0,False,False,-4.934,125866.0,0
41,35,0,False,False,-4.756,204200.0,0
71,69,0,False,False,-8.724,127853.0,0
93,42,0,False,False,-8.21,215093.0,0
89,42,0,False,False,-8.21,215093.0,0
90,6,0,False,False,-16.501875,179906.0,0
86,42,0,False,False,-8.21,215093.0,0
38,68,0,False,False,-7.079,322000.0,0
78,27,0,False,False,-5.685,288893.0,0
71,43,0,False,False,-4.595,234253.0,1
74,42,0,False,False,-8.21,215093.0,0
62,65,0,False,False,-12.024,260426.0,1
89,3,0,False,False,-13.344,142640.0,0
79,42,0,False,False,-8.21,215093.0,0
96,22,0,False,False,-6.093,232106.0,0
88,13,0,False,False,-13.04,334340.125,0
91,6,0,False,False,-10.62,151293.0,0
97,85,1,False,False,-7.064,269560.0,1
85,42,0,False,False,-8.21,215093.0,0
88,36,0,False,False,-7.466,239453.0,0
92,13,0,False,False,-12.976,149693.0,0
89,13,0,False,False,-13.287,210066.0,0
92,75,1,False,False,-3.284,299613.0,0
85,49,0,False,False,-8.518,237493.0,0
98,68,0,False,True,-5.488,224626.0,0
51,33,0,False,False,-13.03,200600.0,1
60,53,0,False,False,-4.98,248866.0,1
86,42,0,False,False,-8.21,215093.0,0
99,45,1,False,False,-4.483,210560.0,0
80,42,0,False,False,-8.21,215093.0,0
71,67,1,False,False,-16.501875,243000.0,1
88,35,0,False,True,-10.394,132400.0,0
97,43,0,False,True,-7.359,199493.0,0
98,62,0,False,True,-3.579,163066.0,0
61,45,0,False,False,-7.578,244760.0,0
92,7,0,False,False,-12.919,144773.0,0
29,64,0,False,False,-5.225,253653.0,0
96,70,1,False,False,-12.824,330643.0,1
99,9,0,False,False,-10.945,193720.0,0
89,42,0,False,False,-8.21,215093.0,0
88,14,0,False,False,-15.984,282266.0,0
100,1,0,False,False,-11.364,159426.0,0
85,30,0,False,False,-12.88,274626.0,0
65,55,0,False,False,-11.936,269106.0,1
88,46,0,False,False,-10.393,267426.0,0
96,17,0,False,False,-7.369,128800.0,0
85,31,0,False,False,-7.146,230733.0,0
75,79,1,False,False,-5.881,200373.0,1
80,11,0,False,False,-15.109,183000.0,0
72,0,0,False,False,-16.432,210000.0,0
65,0,0,False,False,-4.317,296333.0,0
80,73,0,False,False,-3.629,297586.0,0
38,6,0,False,False,-4.377,296346.0,0
89,14,0,False,False,-9.869,334340.125,0
82,42,0,False,False,-8.21,215093.0,0
70,38,0,False,False,-7.324,330466.0,0
24,60,0,False,False,-5.567,191173.0,0
92,72,0,False,False,-9.689,211213.0,1
54,62,0,False,False,-3.197,319940.0,0
46,86,1,False,False,-8.922,168840.0,0
96,2,0,False,False,-9.946,192400.0,0
75,26,0,False,False,-16.501875,236000.0,0
92,24,0,False,False,-13.668,198466.0,0
80,5,0,False,False,-10.908,213106.0,0
76,42,0,False,False,-8.21,215093.0,0
87,3,0,False,False,-8.571,153533.0,0
53,55,0,False,False,-9.98,251426.0,1
37,34,1,False,False,-6.082,240133.0,0
98,68,0,False,True,-3.736,212893.0,0
94,42,0,False,False,-8.21,215093.0,0
58,65,0,False,False,-3.526,238000.0,0
89,78,1,False,False,-4.918,167067.0,1
43,79,1,False,False,-4.946,232187.0,1
78,59,1,False,False,-6.774,334340.125,0
82,51,0,False,False,-7.156,255853.0,0
85,69,0,False,False,-5.756,214440.0,0
84,27,0,False,False,-12.068,155573.0,0
87,1,0,False,False,-13.077,334340.125,0
96,53,0,False,False,-5.318,262226.0,0
100,52,0,True,False,-2.862,293720.0,0
91,70,0,True,False,-6.44,284830.0,0
82,62,1,False,False,-7.539,211067.0,0
77,42,0,False,False,-8.21,215093.0,0
99,11,0,False,False,-10.769,283986.0,0
95,67,0,False,False,-6.22,301573.0,0
90,6,0,False,False,-8.658,178225.0,0
98,36,0,False,False,-5.379,159666.0,0
83,52,0,False,False,-5.578,334340.125,0
66,50,0,False,False,-13.05,294333.0,1
90,54,0,False,False,-9.921,261906.0,1
73,16,0,False,False,-11.827,283733.0,0
33,53,1,False,False,-6.832,227320.0,1
49,58,0,False,False,-5.934,272840.0,1
83,14,0,False,False,-12.375,295066.0,0
69,36,0,False,False,-8.919,185893.0,0
82,73,1,False,False,-4.259,217603.0,0
96,73,0,False,True,-4.616,169920.0,0
96,74,0,False,True,-4.616,169920.0,0
80,66,0,False,False,-7.783,327893.0,0
81,27,0,False,False,-16.184,212666.0,0
89,34,0,False,False,-8.445,304426.0,0
18,70,1,False,False,-8.821,194080.0,0
87,33,0,False,False,-13.63,317373.0,0
77,44,0,False,False,-12.508,226533.0,0
71,69,0,False,False,-7.768,230386.0,1
67,60,0,False,False,-9.101,217680.0,1
89,51,0,False,False,-7.31,334340.125,0
80,54,0,True,False,-4.444,224386.0,0
97,42,0,False,False,-8.21,215093.0,0
95,47,0,False,True,-5.373,231933.0,0
97,11,0,False,False,-10.417,244266.0,0
76,53,0,False,False,-8.312,230160.0,0
37,78,0,True,False,-3.694,156893.0,0
68,25,0,False,False,-10.153,279080.0,0
84,42,0,False,False,-8.21,215093.0,1
94,42,0,False,False,-8.21,215093.0,0
85,42,0,False,False,-8.21,215093.0,1
92,42,0,False,False,-8.21,215093.0,0
93,29,0,False,False,-11.992,281426.0,0
99,44,0,False,False,-16.501875,334340.125,0
96,13,0,False,False,-16.501875,126266.0,0
95,60,0,False,False,-4.019,206160.0,0
90,50,0,False,False,-7.063,218466.0,0
96,44,0,False,False,-9.446,141960.0,0
84,44,0,False,False,-5.278,277466.0,0
71,62,0,False,True,-6.715,289000.0,0
97,23,0,False,True,-4.479,277066.0,0
99,42,0,False,False,-8.21,215093.0,0
99,42,0,False,False,-8.21,215093.0,0
84,63,0,False,False,-7.404,327773.0,0
86,28,0,False,False,-16.501875,210400.0,0
20,49,0,False,False,-3.373,200457.0,0
95,76,0,False,True,-3.927,179152.0,0
84,50,0,False,False,-10.67,221493.0,0
65,42,0,False,False,-8.21,215093.0,1
89,45,0,False,True,-11.897,176360.0,0
80,23,0,False,False,-9.765,201333.0,0
95,4,0,False,False,-8.83,199066.0,0
87,28,0,False,False,-9.204,133266.0,0
87,29,0,False,False,-5.746,197973.0,0
73,57,0,True,False,-6.24,246792.0,0
77,42,0,False,False,-8.21,215093.0,0
96,39,0,False,False,-14.527,177466.0,0
94,42,0,False,False,-8.21,215093.0,0
34,57,0,False,False,-5.005,290066.0,0
51,43,0,False,False,-6.002,151986.0,0
100,64,0,False,False,-3.469,205660.0,0
53,73,1,False,False,-13.099,218733.0,1
95,48,0,False,False,-4.717,241040.0,0
93,20,1,False,False,-3.739,273803.0,0
98,30,0,False,False,-10.765,173800.0,0
86,57,1,False,False,-9.002,262200.0,0
88,53,1,False,False,-8.488,217729.0,1
21,68,0,False,False,-7.953,250053.0,0
99,62,0,False,False,-15.572,197274.0,0
75,13,0,False,False,-6.067,184626.0,1
96,60,1,False,False,-3.792,203413.0,0
85,42,0,False,False,-8.21,215093.0,0
51,24,0,False,False,-9.712,117400.0,0
90,53,0,False,True,-3.991,210973.0,0
84,46,1,False,False,-13.138,307827.0,0
94,23,0,False,False,-8.397,227533.0,0
88,32,0,False,False,-10.156,178053.0,1
60,41,0,False,False,-4.597,255093.0,0
96,42,0,False,False,-8.21,215093.0,0
79,39,0,False,False,-7.681,171000.0,1
62,38,0,False,False,-5.866,334340.125,1
96,52,0,False,True,-2.634,184386.0,0
97,56,0,False,False,-6.398,255345.0,0
70,58,0,False,False,-2.996,281560.0,0
99,44,0,False,True,-5.726,275866.0,0
80,31,0,False,False,-5.249,308560.0,0
91,68,0,False,True,-4.579,231920.0,0
91,53,0,False,False,-7.822,263920.0,0
45,38,1,False,False,-7.076,334340.125,1
83,74,0,True,False,-5.974,219333.0,0
33,37,0,False,False,-11.286,243333.0,0
91,42,0,False,True,-8.21,215093.0,0
94,31,0,False,False,-12.556,175626.0,0
90,42,0,False,False,-8.21,215093.0,0
74,12,0,False,False,-11.657,334340.125,1
98,42,0,False,False,-8.21,215093.0,0
95,6,0,False,False,-8.832,334340.125,0
81,42,0,False,False,-8.21,215093.0,0
70,12,0,False,False,-12.257,162040.0,1
98,42,0,False,False,-8.21,215093.0,0
79,59,1,False,False,-6.758,288493.0,1
91,77,0,False,False,-5.558,334340.125,1
80,42,0,False,False,-9.961,237800.0,0
91,15,0,False,False,-9.537,227773.0,0
93,13,0,False,False,-8.795,269426.0,0
70,64,0,False,False,-4.415,231200.0,0
75,6,0,False,False,-13.873,128320.0,0
78,55,0,False,False,-16.501875,287266.0,0
95,63,0,False,False,-9.566,292733.0,0
87,15,0,False,False,-16.456,284066.0,0
67,42,0,False,False,-8.21,215093.0,0
2,73,1,False,False,-8.335,258133.0,1
83,77,0,True,False,-6.865,151704.0,0
83,59,0,True,False,-7.234,170053.0,0
94,37,0,False,False,-16.501875,149960.0,0
79,47,0,False,False,-6.761,334340.125,0
71,27,0,False,False,-16.501875,150426.0,0
61,70,1,False,False,-4.566,234907.0,1
65,53,1,False,False,-10.127,317360.0,0
88,64,0,False,False,-13.868,212666.0,1
84,72,1,False,False,-6.007,245133.0,1
35,50,0,False,False,-4.648,251373.0,0
41,82,0,False,False,-5.972,210200.0,0
85,40,0,False,False,-13.69,179506.0,0
82,25,0,False,False,-8.163,193973.0,0
85,56,1,False,False,-5.853,219373.0,1
97,16,0,False,False,-11.869,190280.0,0
89,49,0,False,False,-8.553,166133.0,0
65,45,0,True,False,-6.454,208293.0,0
98,30,0,False,False,-9.153,262840.0,0
97,44,0,False,True,-3.337,221800.0,0
84,32,0,False,False,-9.899,250040.0,0
96,5,0,False,False,-12.982,158000.0,0
77,24,0,False,False,-6.993,185800.0,0
97,23,0,False,False,-9.817,290249.0,0
86,52,0,False,True,-5.29,259573.0,0
97,41,0,False,False,-8.532,315693.0,0
72,37,0,False,False,-8.176,334340.125,0
96,42,0,False,False,-8.21,215093.0,0
89,6,0,False,False,-11.102,191493.0,0
78,46,0,False,False,-16.501875,139733.0,0
90,42,0,False,False,-8.21,215093.0,0
86,8,0,False,False,-14.398,141840.0,0
89,30,0,False,False,-13.441,189933.0,0
99,19,0,False,False,-6.995,131076.0,0
89,51,0,False,True,-5.396,191253.0,0
84,44,0,False,False,-6.225,178840.0,0
85,35,0,False,False,-6.416,248000.0,0
93,33,0,False,False,-7.395,214173.0,0
91,73,0,False,False,-5.465,247520.0,1
99,54,1,False,False,-2.999,231307.0,0
51,62,1,False,False,-14.028,256200.0,1
96,42,0,False,False,-8.21,215093.0,0
90,40,0,False,True,-16.501875,179226.0,0
88,42,0,False,False,-8.21,215093.0,0
5,42,0,True,False,-8.21,215093.0,1
85,5,0,False,False,-6.332,198000.0,0
100,59,0,False,True,-3.887,202546.0,0
81,66,0,False,True,-7.954,239986.0,1
94,68,0,False,False,-5.434,334340.125,0
96,40,0,False,False,-5.014,225600.0,0
89,68,0,True,False,-8.354,238333.0,0
98,18,0,False,False,-11.6,197346.0,0
76,39,0,False,False,-11.83,248693.0,0
59,31,0,False,False,-6.684,199813.0,0
86,22,0,False,False,-13.379,171866.0,0
81,61,0,True,False,-5.033,302546.0,0
64,3,0,False,False,-6.641,156933.0,0
99,42,0,False,False,-8.21,215093.0,0
99,38,0,False,True,-3.892,228560.0,0
86,54,0,True,False,-4.505,289706.0,0
91,31,0,False,False,-12.687,186440.0,0
96,24,0,False,False,-6.654,211733.0,1
76,53,0,False,False,-14.807,257600.0,1
70,40,0,False,False,-12.496,222373.0,0
97,66,0,False,False,-15.955,215293.0,0
86,37,0,False,False,-8.754,334340.125,0
71,7,0,False,False,-13.28,194986.0,0
89,9,0,False,False,-6.699,201706.0,0
86,42,0,False,False,-8.21,215093.0,0
19,47,0,False,False,-4.315,275053.0,0
98,80,0,False,False,-2.99,284733.0,1
85,42,0,False,False,-8.21,215093.0,0
79,7,0,False,False,-7.654,174066.0,0
78,29,0,False,True,-5.815,189373.0,0
90,7,0,False,False,-11.154,334340.125,0
83,63,0,False,True,-4.36,199746.0,0
91,42,0,False,False,-8.21,215093.0,0
100,49,0,False,False,-4.332,224106.0,0
98,42,0,False,False,-8.21,215093.0,0
79,36,0,False,False,-12.885,249400.0,0
97,66,0,False,True,-5.154,224866.0,0
77,78,1,False,False,-2.042,176346.0,0
82,69,0,False,True,-7.37,182960.0,0
90,46,0,False,False,-7.16,297840.0,0
82,50,0,False,False,-14.242,159866.0,0
90,42,0,False,False,-8.21,215093.0,0
73,19,0,False,False,-5.45,240000.0,0
91,61,0,False,False,-6.268,320161.0,0
69,71,1,False,False,-10.893,334340.125,1
43,42,0,False,False,-7.48,273533.0,0
54,59,0,False,True,-2.681,165693.0,0
100,50,0,False,True,-5.466,274200.0,0
69,60,0,False,True,-8.426,263333.0,0
91,29,0,True,False,-5.044,216826.0,0
56,32,0,False,False,-4.796,243263.0,0
82,45,0,False,False,-16.086,225133.0,0
77,51,1,False,False,-7.872,261707.0,0
46,42,0,False,False,-8.21,215093.0,1
65,42,0,False,False,-8.21,215093.0,1
78,52,0,False,False,-3.429,214133.0,0
81,0,0,False,False,-10.6,261600.0,0
96,58,0,False,False,-15.268,259426.0,0
65,55,0,False,False,-10.54,202920.0,0
16,70,0,False,False,-5.237,237247.0,0
88,42,0,False,False,-8.21,215093.0,0
76,35,0,False,False,-6.236,151280.0,1
72,37,0,False,False,-11.876,187400.0,0
99,5,0,False,False,-15.025,179133.0,0
78,27,0,False,False,-4.393,193240.0,0
92,59,1,False,False,-4.071,179937.0,0
97,54,0,False,False,-10.356,139226.0,1
78,42,0,False,False,-8.21,215093.0,0
